dataset_layer,destination,iso3,year,origin_name,origin_region,granularity,metric,value,unit,metric_type,coverage_scope,source_name,source_reference,source_file,quality_flag,notes
receipts,Tanzanie,TZA,2016,,,destination_total,tourism_receipts,2149000000.0,current_USD,destination_total,Common WDI destination-level series,World Bank WDI,WB_WDI_ST_INT_RCPT_CD,audit_harmonisation_recettes_7_pays_trends.xlsx,available,Valeur WDI conservée telle que publiée; aucune interpolation.
receipts,Tanzanie,TZA,2017,,,destination_total,tourism_receipts,2265000000.0,current_USD,destination_total,Common WDI destination-level series,World Bank WDI,WB_WDI_ST_INT_RCPT_CD,audit_harmonisation_recettes_7_pays_trends.xlsx,available,Valeur WDI conservée telle que publiée; aucune interpolation.
receipts,Tanzanie,TZA,2018,,,destination_total,tourism_receipts,2465000000.0,current_USD,destination_total,Common WDI destination-level series,World Bank WDI,WB_WDI_ST_INT_RCPT_CD,audit_harmonisation_recettes_7_pays_trends.xlsx,available,Valeur WDI conservée telle que publiée; aucune interpolation.
receipts,Tanzanie,TZA,2019,,,destination_total,tourism_receipts,2624500000.0,current_USD,destination_total,Common WDI destination-level series,World Bank WDI,WB_WDI_ST_INT_RCPT_CD,audit_harmonisation_recettes_7_pays_trends.xlsx,available,Valeur WDI conservée telle que publiée; aucune interpolation.
receipts,Tanzanie,TZA,2020,,,destination_total,tourism_receipts,,current_USD,destination_total,Common WDI destination-level series,World Bank WDI,WB_WDI_ST_INT_RCPT_CD,audit_harmonisation_recettes_7_pays_trends.xlsx,missing_in_source,Valeur WDI conservée telle que publiée; aucune interpolation.
receipts,Afrique du Sud,ZAF,1995,,,destination_total,tourism_receipts,2654000000.0,current_USD,destination_total,Common WDI destination-level series,World Bank WDI,WB_WDI_ST_INT_RCPT_CD,audit_harmonisation_recettes_7_pays_trends.xlsx,available,Valeur WDI conservée telle que publiée; aucune interpolation.
receipts,Afrique du Sud,ZAF,1996,,,destination_total,tourism_receipts,3137000000.0,current_USD,destination_total,Common WDI destination-level series,World Bank WDI,WB_WDI_ST_INT_RCPT_CD,audit_harmonisation_recettes_7_pays_trends.xlsx,available,Valeur WDI conservée telle que publiée; aucune interpolation.
receipts,Afrique du Sud,ZAF,1997,,,destination_total,tourism_receipts,3422000000.0,current_USD,destination_total,Common WDI destination-level series,World Bank WDI,WB_WDI_ST_INT_RCPT_CD,audit_harmonisation_recettes_7_pays_trends.xlsx,available,Valeur WDI conservée telle que publiée; aucune interpolation.
receipts,Afrique du Sud,ZAF,1998,,,destination_total,tourism_receipts,3419000000.0,current_USD,destination_total,Common WDI destination-level series,World Bank WDI,WB_WDI_ST_INT_RCPT_CD,audit_harmonisation_recettes_7_pays_trends.xlsx,available,Valeur WDI conservée telle que publiée; aucune interpolation.
receipts,Afrique du Sud,ZAF,1999,,,destination_total,tourism_receipts,3407000000.0,current_USD,destination_total,Common WDI destination-level series,World Bank WDI,WB_WDI_ST_INT_RCPT_CD,audit_harmonisation_recettes_7_pays_trends.xlsx,available,Valeur WDI conservée telle que publiée; aucune interpolation.
receipts,Afrique du Sud,ZAF,2000,,,destination_total,tourism_receipts,3338000000.0,current_USD,destination_total,Common WDI destination-level series,World Bank WDI,WB_WDI_ST_INT_RCPT_CD,audit_harmonisation_recettes_7_pays_trends.xlsx,available,Valeur WDI conservée telle que publiée; aucune interpolation.
receipts,Afrique du Sud,ZAF,2001,,,destination_total,tourism_receipts,3256000000.0,current_USD,destination_total,Common WDI destination-level series,World Bank WDI,WB_WDI_ST_INT_RCPT_CD,audit_harmonisation_recettes_7_pays_trends.xlsx,available,Valeur WDI conservée telle que publiée; aucune interpolation.
receipts,Afrique du Sud,ZAF,2002,,,destination_total,tourism_receipts,3695000000.0,current_USD,destination_total,Common WDI destination-level series,World Bank WDI,WB_WDI_ST_INT_RCPT_CD,audit_harmonisation_recettes_7_pays_trends.xlsx,available,Valeur WDI conservée telle que publiée; aucune interpolation.
receipts,Afrique du Sud,ZAF,2003,,,destination_total,tourism_receipts,6674000000.0,current_USD,destination_total,Common WDI destination-level series,World Bank WDI,WB_WDI_ST_INT_RCPT_CD,audit_harmonisation_recettes_7_pays_trends.xlsx,available,Valeur WDI conservée telle que publiée; aucune interpolation.
receipts,Afrique du Sud,ZAF,2004,,,destination_total,tourism_receipts,7571000000.0,current_USD,destination_total,Common WDI destination-level series,World Bank WDI,WB_WDI_ST_INT_RCPT_CD,audit_harmonisation_recettes_7_pays_trends.xlsx,available,Valeur WDI conservée telle que publiée; aucune interpolation.
receipts,Afrique du Sud,ZAF,2005,,,destination_total,tourism_receipts,8629000000.0,current_USD,destination_total,Common WDI destination-level series,World Bank WDI,WB_WDI_ST_INT_RCPT_CD,audit_harmonisation_recettes_7_pays_trends.xlsx,available,Valeur WDI conservée telle que publiée; aucune interpolation.
receipts,Afrique du Sud,ZAF,2006,,,destination_total,tourism_receipts,9211000000.0,current_USD,destination_total,Common WDI destination-level series,World Bank WDI,WB_WDI_ST_INT_RCPT_CD,audit_harmonisation_recettes_7_pays_trends.xlsx,available,Valeur WDI conservée telle que publiée; aucune interpolation.
receipts,Afrique du Sud,ZAF,2007,,,destination_total,tourism_receipts,10226000000.0,current_USD,destination_total,Common WDI destination-level series,World Bank WDI,WB_WDI_ST_INT_RCPT_CD,audit_harmonisation_recettes_7_pays_trends.xlsx,available,Valeur WDI conservée telle que publiée; aucune interpolation.
receipts,Afrique du Sud,ZAF,2008,,,destination_total,tourism_receipts,9178000000.0,current_USD,destination_total,Common WDI destination-level series,World Bank WDI,WB_WDI_ST_INT_RCPT_CD,audit_harmonisation_recettes_7_pays_trends.xlsx,available,Valeur WDI conservée telle que publiée; aucune interpolation.
receipts,Afrique du Sud,ZAF,2009,,,destination_total,tourism_receipts,8684000000.0,current_USD,destination_total,Common WDI destination-level series,World Bank WDI,WB_WDI_ST_INT_RCPT_CD,audit_harmonisation_recettes_7_pays_trends.xlsx,available,Valeur WDI conservée telle que publiée; aucune interpolation.
receipts,Afrique du Sud,ZAF,2010,,,destination_total,tourism_receipts,10309000000.0,current_USD,destination_total,Common WDI destination-level series,World Bank WDI,WB_WDI_ST_INT_RCPT_CD,audit_harmonisation_recettes_7_pays_trends.xlsx,available,Valeur WDI conservée telle que publiée; aucune interpolation.
receipts,Afrique du Sud,ZAF,2011,,,destination_total,tourism_receipts,10706000000.0,current_USD,destination_total,Common WDI destination-level series,World Bank WDI,WB_WDI_ST_INT_RCPT_CD,audit_harmonisation_recettes_7_pays_trends.xlsx,available,Valeur WDI conservée telle que publiée; aucune interpolation.
receipts,Afrique du Sud,ZAF,2012,,,destination_total,tourism_receipts,11202000000.0,current_USD,destination_total,Common WDI destination-level series,World Bank WDI,WB_WDI_ST_INT_RCPT_CD,audit_harmonisation_recettes_7_pays_trends.xlsx,available,Valeur WDI conservée telle que publiée; aucune interpolation.
receipts,Afrique du Sud,ZAF,2013,,,destination_total,tourism_receipts,10468000000.0,current_USD,destination_total,Common WDI destination-level series,World Bank WDI,WB_WDI_ST_INT_RCPT_CD,audit_harmonisation_recettes_7_pays_trends.xlsx,available,Valeur WDI conservée telle que publiée; aucune interpolation.
receipts,Afrique du Sud,ZAF,2014,,,destination_total,tourism_receipts,10484000000.0,current_USD,destination_total,Common WDI destination-level series,World Bank WDI,WB_WDI_ST_INT_RCPT_CD,audit_harmonisation_recettes_7_pays_trends.xlsx,available,Valeur WDI conservée telle que publiée; aucune interpolation.
receipts,Afrique du Sud,ZAF,2015,,,destination_total,tourism_receipts,9140000000.0,current_USD,destination_total,Common WDI destination-level series,World Bank WDI,WB_WDI_ST_INT_RCPT_CD,audit_harmonisation_recettes_7_pays_trends.xlsx,available,Valeur WDI conservée telle que publiée; aucune interpolation.
receipts,Afrique du Sud,ZAF,2016,,,destination_total,tourism_receipts,8807000000.0,current_USD,destination_total,Common WDI destination-level series,World Bank WDI,WB_WDI_ST_INT_RCPT_CD,audit_harmonisation_recettes_7_pays_trends.xlsx,available,Valeur WDI conservée telle que publiée; aucune interpolation.
receipts,Afrique du Sud,ZAF,2017,,,destination_total,tourism_receipts,9706000000.0,current_USD,destination_total,Common WDI destination-level series,World Bank WDI,WB_WDI_ST_INT_RCPT_CD,audit_harmonisation_recettes_7_pays_trends.xlsx,available,Valeur WDI conservée telle que publiée; aucune interpolation.
receipts,Afrique du Sud,ZAF,2018,,,destination_total,tourism_receipts,9789000000.0,current_USD,destination_total,Common WDI destination-level series,World Bank WDI,WB_WDI_ST_INT_RCPT_CD,audit_harmonisation_recettes_7_pays_trends.xlsx,available,Valeur WDI conservée telle que publiée; aucune interpolation.
receipts,Afrique du Sud,ZAF,2019,,,destination_total,tourism_receipts,9064000000.0,current_USD,destination_total,Common WDI destination-level series,World Bank WDI,WB_WDI_ST_INT_RCPT_CD,audit_harmonisation_recettes_7_pays_trends.xlsx,available,Valeur WDI conservée telle que publiée; aucune interpolation.
receipts,Afrique du Sud,ZAF,2020,,,destination_total,tourism_receipts,2716000000.0,current_USD,destination_total,Common WDI destination-level series,World Bank WDI,WB_WDI_ST_INT_RCPT_CD,audit_harmonisation_recettes_7_pays_trends.xlsx,available,Valeur WDI conservée telle que publiée; aucune interpolation.
provenance,Maroc,MAR,2012,Touristes Etrangers,Total,aggregate_total,tourist_origin,5011729.0,persons,tourist_arrivals,Série officielle incluant agrégats publiés,Open Data Maroc / Ministère chargé du Tourisme,evolution-par-nationalite-des-arrivees-des-touristes-aux-postes-frontieres.xlsx,evolution-par-nationalite-des-arrivees-des-touristes-aux-postes-frontieres.xlsx,exact_aggregate,Ne pas ventiler les agrégats Maghreb/Scandinavie; MRE reste diaspora.
provenance,Maroc,MAR,2013,Touristes Etrangers,Total,aggregate_total,tourist_origin,5323333.0,persons,tourist_arrivals,Série officielle incluant agrégats publiés,Open Data Maroc / Ministère chargé du Tourisme,evolution-par-nationalite-des-arrivees-des-touristes-aux-postes-frontieres.xlsx,evolution-par-nationalite-des-arrivees-des-touristes-aux-postes-frontieres.xlsx,exact_aggregate,Ne pas ventiler les agrégats Maghreb/Scandinavie; MRE reste diaspora.
provenance,Maroc,MAR,2014,Touristes Etrangers,Total,aggregate_total,tourist_origin,5437453.0,persons,tourist_arrivals,Série officielle incluant agrégats publiés,Open Data Maroc / Ministère chargé du Tourisme,evolution-par-nationalite-des-arrivees-des-touristes-aux-postes-frontieres.xlsx,evolution-par-nationalite-des-arrivees-des-touristes-aux-postes-frontieres.xlsx,exact_aggregate,Ne pas ventiler les agrégats Maghreb/Scandinavie; MRE reste diaspora.
provenance,Maroc,MAR,2015,Touristes Etrangers,Total,aggregate_total,tourist_origin,5151704.0,persons,tourist_arrivals,Série officielle incluant agrégats publiés,Open Data Maroc / Ministère chargé du Tourisme,evolution-par-nationalite-des-arrivees-des-touristes-aux-postes-frontieres.xlsx,evolution-par-nationalite-des-arrivees-des-touristes-aux-postes-frontieres.xlsx,exact_aggregate,Ne pas ventiler les agrégats Maghreb/Scandinavie; MRE reste diaspora.
provenance,Maroc,MAR,2016,Touristes Etrangers,Total,aggregate_total,tourist_origin,5103204.0,persons,tourist_arrivals,Série officielle incluant agrégats publiés,Open Data Maroc / Ministère chargé du Tourisme,evolution-par-nationalite-des-arrivees-des-touristes-aux-postes-frontieres.xlsx,evolution-par-nationalite-des-arrivees-des-touristes-aux-postes-frontieres.xlsx,exact_aggregate,Ne pas ventiler les agrégats Maghreb/Scandinavie; MRE reste diaspora.
provenance,Maroc,MAR,2017,Touristes Etrangers,Total,aggregate_total,tourist_origin,5864917.0,persons,tourist_arrivals,Série officielle incluant agrégats publiés,Open Data Maroc / Ministère chargé du Tourisme,evolution-par-nationalite-des-arrivees-des-touristes-aux-postes-frontieres.xlsx,evolution-par-nationalite-des-arrivees-des-touristes-aux-postes-frontieres.xlsx,exact_aggregate,Ne pas ventiler les agrégats Maghreb/Scandinavie; MRE reste diaspora.
provenance,Maroc,MAR,2018,Touristes Etrangers,Total,aggregate_total,tourist_origin,6679101.0,persons,tourist_arrivals,Série officielle incluant agrégats publiés,Open Data Maroc / Ministère chargé du Tourisme,evolution-par-nationalite-des-arrivees-des-touristes-aux-postes-frontieres.xlsx,evolution-par-nationalite-des-arrivees-des-touristes-aux-postes-frontieres.xlsx,exact_aggregate,Ne pas ventiler les agrégats Maghreb/Scandinavie; MRE reste diaspora.
provenance,Maroc,MAR,2019,Touristes Etrangers,Total,aggregate_total,tourist_origin,7043006.0,persons,tourist_arrivals,Série officielle incluant agrégats publiés,Open Data Maroc / Ministère chargé du Tourisme,evolution-par-nationalite-des-arrivees-des-touristes-aux-postes-frontieres.xlsx,evolution-par-nationalite-des-arrivees-des-touristes-aux-postes-frontieres.xlsx,exact_aggregate,Ne pas ventiler les agrégats Maghreb/Scandinavie; MRE reste diaspora.
